event_id,user_id,event_type,event_at,referral_id,metadata_json
12540,564,receipt_scan_completed,2024-02-01 12:23:28,,{}
12541,564,incentive_viewed,2024-02-01 12:13:28,,{}
12542,659,receipt_scan_started,2024-05-03 16:52:42,,{}
12543,659,receipt_scan_completed,2024-05-03 16:56:42,,{}
12544,659,incentive_viewed,2024-05-03 16:44:42,,{}
12545,83,receipt_scan_started,2024-01-25 13:20:42,,{}
12546,83,receipt_scan_completed,2024-01-25 13:25:42,,{}
12547,610,receipt_scan_started,2024-01-03 07:54:27,,{}
12548,610,receipt_scan_completed,2024-01-03 07:58:27,,{}
12549,150,receipt_scan_started,2024-02-19 12:00:43,,{}
12550,150,receipt_scan_completed,2024-02-19 12:05:43,,{}
12551,150,incentive_viewed,2024-02-19 11:13:43,,{}
12552,1079,receipt_scan_started,2024-06-25 13:48:35,,{}
12553,1079,receipt_scan_completed,2024-06-25 13:51:35,,{}
12554,635,receipt_scan_started,2024-02-26 11:53:26,,{}
12555,964,receipt_scan_started,2024-03-14 23:16:58,,{}
12556,964,receipt_scan_completed,2024-03-14 23:20:58,,{}
12557,1011,receipt_scan_started,2024-04-14 01:43:38,,{}
12558,1011,receipt_scan_completed,2024-04-14 01:48:38,,{}
12559,1011,incentive_viewed,2024-04-14 01:24:38,,{}
12560,666,receipt_scan_started,2024-05-22 06:15:59,,{}
12561,622,receipt_scan_started,2024-06-03 02:58:37,,{}
12562,622,receipt_scan_completed,2024-06-03 03:00:37,,{}
12563,930,receipt_scan_started,2024-02-24 07:08:51,,{}
12564,930,incentive_viewed,2024-02-24 06:48:51,,{}
12565,390,receipt_scan_started,2024-03-29 12:53:06,,{}
12566,390,receipt_scan_completed,2024-03-29 12:54:06,,{}
12567,237,receipt_scan_started,2024-06-02 08:42:17,,{}
12568,237,receipt_scan_completed,2024-06-02 08:47:17,,{}
12569,733,receipt_scan_started,2024-03-31 09:11:38,,{}
12570,733,receipt_scan_completed,2024-03-31 09:12:38,,{}
12571,732,receipt_scan_started,2024-03-09 18:06:06,,{}
12572,732,receipt_scan_completed,2024-03-09 18:09:06,,{}
12573,732,incentive_viewed,2024-03-09 18:01:06,,{}
12574,626,receipt_scan_started,2024-06-01 11:04:02,,{}
12575,626,receipt_scan_completed,2024-06-01 11:09:02,,{}
12576,299,receipt_scan_started,2024-04-14 02:39:03,,{}
12577,299,receipt_scan_completed,2024-04-14 02:42:03,,{}
12578,546,receipt_scan_started,2024-03-23 13:34:25,,{}
12579,546,receipt_scan_completed,2024-03-23 13:35:25,,{}
12580,956,receipt_scan_started,2024-06-20 11:09:00,,{}
12581,956,receipt_scan_completed,2024-06-20 11:10:00,,{}
12582,815,receipt_scan_started,2024-02-26 18:58:46,,{}
12583,815,receipt_scan_completed,2024-02-26 19:00:46,,{}
12584,982,receipt_scan_started,2024-06-19 13:48:03,,{}
12585,982,receipt_scan_completed,2024-06-19 13:52:03,,{}
12586,940,receipt_scan_started,2024-03-05 08:37:28,,{}
12587,940,receipt_scan_completed,2024-03-05 08:40:28,,{}
12588,332,receipt_scan_started,2024-05-05 17:10:24,,{}
12589,332,receipt_scan_completed,2024-05-05 17:11:24,,{}
12590,1059,receipt_scan_started,2024-01-11 13:40:10,,{}
12591,1059,receipt_scan_completed,2024-01-11 13:43:10,,{}
12592,57,receipt_scan_started,2024-03-03 14:10:17,,{}
12593,57,receipt_scan_completed,2024-03-03 14:13:17,,{}
12594,57,incentive_viewed,2024-03-03 13:37:17,,{}
12595,952,receipt_scan_started,2024-06-13 08:36:56,,{}
12596,952,receipt_scan_completed,2024-06-13 08:37:56,,{}
12597,952,incentive_viewed,2024-06-13 07:59:56,,{}
12598,736,receipt_scan_started,2024-04-24 04:03:56,,{}
12599,736,receipt_scan_completed,2024-04-24 04:08:56,,{}
12600,736,incentive_viewed,2024-04-24 03:48:56,,{}
12601,1011,receipt_scan_started,2024-01-16 20:28:46,,{}
12602,1011,receipt_scan_completed,2024-01-16 20:29:46,,{}
12603,907,receipt_scan_started,2024-03-02 04:55:53,,{}
12604,907,receipt_scan_completed,2024-03-02 05:00:53,,{}
12605,1096,receipt_scan_started,2024-01-14 17:38:14,,{}
12606,1120,receipt_scan_started,2024-01-05 10:12:31,,{}
12607,1120,receipt_scan_completed,2024-01-05 10:13:31,,{}
12608,1011,receipt_scan_started,2024-02-04 15:17:21,,{}
12609,1011,receipt_scan_completed,2024-02-04 15:19:21,,{}
12610,580,receipt_scan_started,2024-05-02 16:32:55,,{}
12611,580,receipt_scan_completed,2024-05-02 16:37:55,,{}
12612,622,receipt_scan_started,2024-05-10 09:59:01,,{}
12613,705,receipt_scan_started,2024-03-19 09:32:32,,{}
12614,705,receipt_scan_completed,2024-03-19 09:37:32,,{}
12615,686,receipt_scan_started,2024-06-18 10:19:20,,{}
12616,686,incentive_viewed,2024-06-18 09:42:20,,{}
12617,253,receipt_scan_started,2024-04-14 20:01:20,,{}
12618,253,receipt_scan_completed,2024-04-14 20:04:20,,{}
12619,593,receipt_scan_started,2024-04-22 13:53:25,,{}
12620,593,receipt_scan_completed,2024-04-22 13:55:25,,{}
12621,593,incentive_viewed,2024-04-22 13:23:25,,{}
12622,1107,receipt_scan_started,2024-06-15 06:57:17,,{}
12623,1107,receipt_scan_completed,2024-06-15 06:59:17,,{}
12624,714,receipt_scan_started,2024-03-28 16:57:15,,{}
12625,714,receipt_scan_completed,2024-03-28 16:58:15,,{}
12626,1042,receipt_scan_started,2024-01-06 16:17:43,,{}
12627,45,receipt_scan_started,2024-06-21 22:08:21,,{}
12628,45,receipt_scan_completed,2024-06-21 22:09:21,,{}
12629,949,receipt_scan_started,2024-06-20 17:05:16,,{}
12630,949,receipt_scan_completed,2024-06-20 17:09:16,,{}
12631,221,receipt_scan_started,2024-04-04 10:51:23,,{}
12632,221,receipt_scan_completed,2024-04-04 10:54:23,,{}
12633,262,receipt_scan_started,2024-03-04 09:50:19,,{}
12634,253,receipt_scan_started,2024-01-10 22:57:15,,{}
12635,253,receipt_scan_completed,2024-01-10 22:58:15,,{}
12636,253,incentive_viewed,2024-01-10 21:59:15,,{}
12637,332,receipt_scan_started,2024-04-16 15:06:53,,{}
12638,332,receipt_scan_completed,2024-04-16 15:11:53,,{}
12639,394,receipt_scan_started,2024-06-02 08:47:53,,{}
12640,394,receipt_scan_completed,2024-06-02 08:49:53,,{}
12641,774,receipt_scan_started,2024-04-19 20:30:25,,{}
12642,774,receipt_scan_completed,2024-04-19 20:31:25,,{}
12643,995,receipt_scan_started,2024-06-17 09:08:48,,{}
12644,995,receipt_scan_completed,2024-06-17 09:11:48,,{}
12645,995,incentive_viewed,2024-06-17 08:13:48,,{}
12646,1125,receipt_scan_started,2024-06-24 15:50:28,,{}
12647,1125,receipt_scan_completed,2024-06-24 15:54:28,,{}
12648,1125,incentive_viewed,2024-06-24 15:27:28,,{}
12649,421,receipt_scan_started,2024-06-21 07:56:25,,{}
12650,421,receipt_scan_completed,2024-06-21 07:58:25,,{}
12651,421,incentive_viewed,2024-06-21 07:32:25,,{}
12652,932,receipt_scan_started,2024-03-29 13:21:21,,{}
12653,351,receipt_scan_started,2024-05-25 15:58:44,,{}
12654,351,receipt_scan_completed,2024-05-25 16:01:44,,{}
12655,878,receipt_scan_started,2024-05-08 08:16:11,,{}
12656,878,receipt_scan_completed,2024-05-08 08:19:11,,{}
12657,136,receipt_scan_started,2024-06-01 06:53:11,,{}
12658,470,receipt_scan_started,2024-02-27 21:48:38,,{}
12659,470,receipt_scan_completed,2024-02-27 21:52:38,,{}
12660,124,receipt_scan_started,2024-03-06 07:31:39,,{}
12661,124,receipt_scan_completed,2024-03-06 07:34:39,,{}
12662,956,receipt_scan_started,2024-01-04 06:29:41,,{}
12663,956,receipt_scan_completed,2024-01-04 06:31:41,,{}
12664,956,incentive_viewed,2024-01-04 05:44:41,,{}
12665,710,receipt_scan_started,2024-04-09 10:21:35,,{}
12666,710,receipt_scan_completed,2024-04-09 10:23:35,,{}
12667,407,receipt_scan_started,2024-06-28 06:11:10,,{}
12668,407,receipt_scan_completed,2024-06-28 06:16:10,,{}
12669,942,receipt_scan_started,2024-03-31 09:00:10,,{}
12670,942,receipt_scan_completed,2024-03-31 09:05:10,,{}
12671,942,incentive_viewed,2024-03-31 08:48:10,,{}
12672,94,receipt_scan_started,2024-01-28 06:04:37,,{}
12673,94,receipt_scan_completed,2024-01-28 06:08:37,,{}
12674,719,receipt_scan_started,2024-01-15 18:00:28,,{}
12675,719,receipt_scan_completed,2024-01-15 18:05:28,,{}
12676,255,receipt_scan_started,2024-01-01 06:50:06,,{}
12677,255,incentive_viewed,2024-01-01 05:58:06,,{}
12678,253,receipt_scan_started,2024-06-03 09:34:09,,{}
12679,253,receipt_scan_completed,2024-06-03 09:38:09,,{}
12680,253,incentive_viewed,2024-06-03 08:40:09,,{}
12681,778,receipt_scan_started,2024-01-27 13:03:32,,{}
12682,778,receipt_scan_completed,2024-01-27 13:05:32,,{}
12683,630,receipt_scan_started,2024-05-17 18:02:23,,{}
12684,630,receipt_scan_completed,2024-05-17 18:04:23,,{}
12685,556,receipt_scan_started,2024-05-28 11:20:32,,{}
12686,556,receipt_scan_completed,2024-05-28 11:22:32,,{}
12687,611,receipt_scan_started,2024-05-30 06:44:37,,{}
12688,611,receipt_scan_completed,2024-05-30 06:48:37,,{}
12689,611,incentive_viewed,2024-05-30 06:07:37,,{}
12690,381,receipt_scan_started,2024-05-04 17:27:52,,{}
12691,13,receipt_scan_started,2024-01-13 15:05:25,,{}
12692,13,receipt_scan_completed,2024-01-13 15:07:25,,{}
12693,981,receipt_scan_started,2024-01-31 09:16:21,,{}
12694,981,receipt_scan_completed,2024-01-31 09:21:21,,{}
12695,673,receipt_scan_started,2024-03-28 10:22:06,,{}
12696,673,receipt_scan_completed,2024-03-28 10:23:06,,{}
12697,673,incentive_viewed,2024-03-28 09:31:06,,{}
12698,196,receipt_scan_started,2024-02-28 19:28:53,,{}
12699,196,receipt_scan_completed,2024-02-28 19:33:53,,{}
12700,1160,receipt_scan_started,2024-03-09 11:52:37,,{}
12701,1160,receipt_scan_completed,2024-03-09 11:53:37,,{}
12702,998,receipt_scan_started,2024-05-30 06:48:44,,{}
12703,998,receipt_scan_completed,2024-05-30 06:51:44,,{}
12704,492,receipt_scan_started,2024-04-17 15:37:07,,{}
12705,492,receipt_scan_completed,2024-04-17 15:39:07,,{}
12706,1075,receipt_scan_started,2024-04-22 09:35:23,,{}
12707,1075,receipt_scan_completed,2024-04-22 09:36:23,,{}
12708,978,receipt_scan_started,2024-06-30 10:49:51,,{}
12709,978,receipt_scan_completed,2024-06-30 10:52:51,,{}
12710,978,incentive_viewed,2024-06-30 09:55:51,,{}
12711,733,receipt_scan_started,2024-04-19 16:32:32,,{}
12712,733,receipt_scan_completed,2024-04-19 16:33:32,,{}
12713,1138,receipt_scan_started,2024-05-06 11:22:57,,{}
12714,1138,receipt_scan_completed,2024-05-06 11:24:57,,{}
12715,760,receipt_scan_started,2024-05-31 06:07:23,,{}
12716,760,receipt_scan_completed,2024-05-31 06:11:23,,{}
12717,150,receipt_scan_started,2024-05-05 17:16:36,,{}
12718,150,receipt_scan_completed,2024-05-05 17:17:36,,{}
12719,287,receipt_scan_started,2024-01-27 22:50:02,,{}
12720,287,receipt_scan_completed,2024-01-27 22:54:02,,{}
12721,250,receipt_scan_started,2024-02-08 10:14:57,,{}
12722,250,receipt_scan_completed,2024-02-08 10:19:57,,{}
12723,250,incentive_viewed,2024-02-08 10:11:57,,{}
12724,276,receipt_scan_started,2024-02-08 11:31:52,,{}
12725,276,receipt_scan_completed,2024-02-08 11:35:52,,{}
12726,276,incentive_viewed,2024-02-08 11:04:52,,{}
12727,253,receipt_scan_started,2024-03-29 18:43:59,,{}
12728,253,receipt_scan_completed,2024-03-29 18:44:59,,{}
12729,253,incentive_viewed,2024-03-29 18:26:59,,{}
12730,167,receipt_scan_started,2024-05-27 11:53:49,,{}
12731,167,receipt_scan_completed,2024-05-27 11:56:49,,{}
12732,650,receipt_scan_started,2024-01-19 12:51:22,,{}
12733,650,receipt_scan_completed,2024-01-19 12:54:22,,{}
12734,743,receipt_scan_started,2024-04-01 21:38:12,,{}
12735,743,receipt_scan_completed,2024-04-01 21:42:12,,{}
12736,859,receipt_scan_started,2024-05-27 18:31:25,,{}
12737,859,receipt_scan_completed,2024-05-27 18:32:25,,{}
12738,339,receipt_scan_started,2024-06-04 20:40:07,,{}
12739,339,receipt_scan_completed,2024-06-04 20:41:07,,{}
12740,1055,receipt_scan_started,2024-03-07 17:33:31,,{}
12741,1055,receipt_scan_completed,2024-03-07 17:38:31,,{}
12742,253,receipt_scan_started,2024-03-20 20:29:22,,{}
12743,253,receipt_scan_completed,2024-03-20 20:32:22,,{}
12744,1050,receipt_scan_started,2024-02-25 09:34:09,,{}
12745,1050,receipt_scan_completed,2024-02-25 09:35:09,,{}
12746,227,receipt_scan_started,2024-04-29 16:40:13,,{}
12747,93,receipt_scan_started,2024-03-22 14:49:21,,{}
12748,93,receipt_scan_completed,2024-03-22 14:54:21,,{}
12749,93,incentive_viewed,2024-03-22 14:14:21,,{}
12750,301,receipt_scan_started,2024-06-25 06:12:28,,{}
12751,301,receipt_scan_completed,2024-06-25 06:17:28,,{}
12752,29,receipt_scan_started,2024-03-09 17:54:15,,{}
12753,29,incentive_viewed,2024-03-09 17:06:15,,{}
12754,722,receipt_scan_started,2024-01-11 10:12:46,,{}
12755,722,receipt_scan_completed,2024-01-11 10:15:46,,{}
12756,722,incentive_viewed,2024-01-11 10:10:46,,{}
12757,650,receipt_scan_started,2024-04-28 18:58:17,,{}
12758,650,receipt_scan_completed,2024-04-28 19:00:17,,{}
12759,650,incentive_viewed,2024-04-28 18:38:17,,{}
12760,882,receipt_scan_started,2024-04-24 18:43:14,,{}
12761,882,receipt_scan_completed,2024-04-24 18:44:14,,{}
12762,11,receipt_scan_started,2024-01-18 11:22:32,,{}
12763,11,receipt_scan_completed,2024-01-18 11:24:32,,{}
12764,11,incentive_viewed,2024-01-18 11:03:32,,{}
12765,776,receipt_scan_started,2024-06-30 06:04:36,,{}
12766,776,receipt_scan_completed,2024-06-30 06:07:36,,{}
12767,275,receipt_scan_started,2024-06-08 12:30:34,,{}
12768,275,receipt_scan_completed,2024-06-08 12:32:34,,{}
12769,842,receipt_scan_started,2024-04-05 08:20:34,,{}
12770,842,receipt_scan_completed,2024-04-05 08:21:34,,{}
12771,473,receipt_scan_started,2024-01-12 08:58:22,,{}
12772,473,receipt_scan_completed,2024-01-12 08:59:22,,{}
12773,364,receipt_scan_started,2024-05-16 22:39:19,,{}
12774,364,receipt_scan_completed,2024-05-16 22:42:19,,{}
12775,364,incentive_viewed,2024-05-16 22:19:19,,{}
12776,53,receipt_scan_started,2024-06-25 03:14:17,,{}
12777,53,receipt_scan_completed,2024-06-25 03:19:17,,{}
12778,53,incentive_viewed,2024-06-25 02:57:17,,{}
12779,1111,receipt_scan_started,2024-06-08 20:54:17,,{}
12780,1111,receipt_scan_completed,2024-06-08 20:58:17,,{}
12781,1111,incentive_viewed,2024-06-08 20:12:17,,{}
12782,572,receipt_scan_started,2024-04-26 10:58:53,,{}
12783,572,receipt_scan_completed,2024-04-26 10:59:53,,{}
12784,572,incentive_viewed,2024-04-26 10:05:53,,{}
12785,662,receipt_scan_started,2024-06-20 17:12:59,,{}
12786,662,receipt_scan_completed,2024-06-20 17:16:59,,{}
12787,19,receipt_scan_started,2024-05-22 15:34:20,,{}
12788,19,receipt_scan_completed,2024-05-22 15:35:20,,{}
12789,1166,receipt_scan_started,2024-05-21 07:16:01,,{}
12790,1166,receipt_scan_completed,2024-05-21 07:17:01,,{}
12791,87,receipt_scan_started,2024-04-15 11:17:09,,{}
12792,87,incentive_viewed,2024-04-15 11:08:09,,{}
12793,595,receipt_scan_started,2024-05-22 18:01:57,,{}
12794,595,receipt_scan_completed,2024-05-22 18:06:57,,{}
12795,595,incentive_viewed,2024-05-22 17:12:57,,{}
12796,354,receipt_scan_started,2024-01-13 13:00:13,,{}
12797,354,receipt_scan_completed,2024-01-13 13:01:13,,{}
12798,817,receipt_scan_started,2024-04-13 20:04:45,,{}
12799,150,receipt_scan_started,2024-03-21 11:36:19,,{}
12800,150,receipt_scan_completed,2024-03-21 11:40:19,,{}
12801,943,receipt_scan_started,2024-01-06 16:14:08,,{}
12802,943,receipt_scan_completed,2024-01-06 16:18:08,,{}
12803,560,receipt_scan_started,2024-05-15 12:04:58,,{}
12804,560,receipt_scan_completed,2024-05-15 12:05:58,,{}
12805,778,receipt_scan_started,2024-05-22 13:33:41,,{}
12806,778,receipt_scan_completed,2024-05-22 13:34:41,,{}
12807,778,incentive_viewed,2024-05-22 13:07:41,,{}
12808,761,receipt_scan_started,2024-04-20 18:01:14,,{}
12809,761,receipt_scan_completed,2024-04-20 18:02:14,,{}
12810,761,incentive_viewed,2024-04-20 17:47:14,,{}
12811,941,receipt_scan_started,2024-01-20 06:32:49,,{}
12812,941,receipt_scan_completed,2024-01-20 06:35:49,,{}
12813,941,incentive_viewed,2024-01-20 06:08:49,,{}
12814,1160,receipt_scan_started,2024-03-07 07:04:31,,{}
12815,1160,receipt_scan_completed,2024-03-07 07:08:31,,{}
12816,341,receipt_scan_started,2024-02-19 16:54:17,,{}
12817,341,receipt_scan_completed,2024-02-19 16:55:17,,{}
12818,536,receipt_scan_started,2024-04-24 04:34:11,,{}
12819,536,receipt_scan_completed,2024-04-24 04:39:11,,{}
12820,458,receipt_scan_started,2024-06-23 18:07:48,,{}
12821,458,receipt_scan_completed,2024-06-23 18:10:48,,{}
12822,916,receipt_scan_started,2024-06-11 17:01:19,,{}
12823,916,receipt_scan_completed,2024-06-11 17:04:19,,{}
12824,780,receipt_scan_started,2024-05-10 06:10:00,,{}
12825,780,receipt_scan_completed,2024-05-10 06:12:00,,{}
12826,780,incentive_viewed,2024-05-10 05:28:00,,{}
12827,831,receipt_scan_started,2024-06-13 17:42:45,,{}
12828,831,receipt_scan_completed,2024-06-13 17:44:45,,{}
12829,831,incentive_viewed,2024-06-13 17:04:45,,{}
12830,112,receipt_scan_started,2024-06-27 21:06:16,,{}
12831,112,receipt_scan_completed,2024-06-27 21:07:16,,{}
12832,937,receipt_scan_started,2024-01-07 01:11:11,,{}
12833,937,receipt_scan_completed,2024-01-07 01:13:11,,{}
12834,634,receipt_scan_started,2024-05-16 14:08:04,,{}
12835,634,receipt_scan_completed,2024-05-16 14:10:04,,{}
12836,551,receipt_scan_started,2024-04-09 20:10:40,,{}
12837,551,receipt_scan_completed,2024-04-09 20:13:40,,{}
12838,551,incentive_viewed,2024-04-09 19:18:40,,{}
12839,270,receipt_scan_started,2024-02-14 00:01:06,,{}
12840,270,receipt_scan_completed,2024-02-14 00:06:06,,{}
12841,706,receipt_scan_started,2024-05-29 08:23:14,,{}
12842,706,receipt_scan_completed,2024-05-29 08:28:14,,{}
12843,191,receipt_scan_started,2024-01-07 11:11:46,,{}
12844,191,receipt_scan_completed,2024-01-07 11:16:46,,{}
12845,191,incentive_viewed,2024-01-07 10:23:46,,{}
12846,947,receipt_scan_started,2024-02-04 19:01:13,,{}
12847,947,receipt_scan_completed,2024-02-04 19:06:13,,{}
12848,466,receipt_scan_started,2024-02-20 23:09:57,,{}
12849,466,receipt_scan_completed,2024-02-20 23:14:57,,{}
12850,466,incentive_viewed,2024-02-20 22:48:57,,{}
12851,227,receipt_scan_started,2024-03-19 19:51:41,,{}
12852,227,receipt_scan_completed,2024-03-19 19:53:41,,{}
12853,45,receipt_scan_started,2024-02-16 16:53:19,,{}
12854,45,receipt_scan_completed,2024-02-16 16:56:19,,{}
12855,372,receipt_scan_started,2024-04-02 20:45:13,,{}
12856,372,receipt_scan_completed,2024-04-02 20:50:13,,{}
12857,372,incentive_viewed,2024-04-02 20:41:13,,{}
12858,302,receipt_scan_started,2024-02-12 12:59:17,,{}
12859,302,receipt_scan_completed,2024-02-12 13:03:17,,{}
12860,302,incentive_viewed,2024-02-12 12:05:17,,{}
12861,1140,receipt_scan_started,2024-03-03 22:55:45,,{}
12862,1140,receipt_scan_completed,2024-03-03 22:59:45,,{}
12863,793,receipt_scan_started,2024-06-23 20:29:35,,{}
12864,793,receipt_scan_completed,2024-06-23 20:34:35,,{}
12865,1125,receipt_scan_started,2024-04-12 19:37:49,,{}
12866,1125,receipt_scan_completed,2024-04-12 19:42:49,,{}
12867,1085,receipt_scan_started,2024-01-15 15:33:21,,{}
12868,1085,receipt_scan_completed,2024-01-15 15:36:21,,{}
12869,1085,incentive_viewed,2024-01-15 15:12:21,,{}
12870,695,receipt_scan_started,2024-01-13 14:03:00,,{}
12871,695,receipt_scan_completed,2024-01-13 14:06:00,,{}
12872,695,incentive_viewed,2024-01-13 13:31:00,,{}
12873,1036,receipt_scan_started,2024-05-03 21:30:31,,{}
12874,1036,receipt_scan_completed,2024-05-03 21:35:31,,{}
12875,263,receipt_scan_started,2024-04-30 07:58:36,,{}
12876,263,receipt_scan_completed,2024-04-30 08:02:36,,{}
12877,263,incentive_viewed,2024-04-30 07:27:36,,{}
12878,724,receipt_scan_started,2024-02-01 07:23:49,,{}
12879,724,receipt_scan_completed,2024-02-01 07:28:49,,{}
12880,228,receipt_scan_started,2024-01-18 20:45:22,,{}
12881,228,receipt_scan_completed,2024-01-18 20:48:22,,{}
12882,409,receipt_scan_started,2024-01-31 06:44:43,,{}
12883,409,receipt_scan_completed,2024-01-31 06:45:43,,{}
12884,253,receipt_scan_started,2024-01-31 07:53:16,,{}
12885,253,receipt_scan_completed,2024-01-31 07:55:16,,{}
12886,572,receipt_scan_started,2024-03-23 16:16:44,,{}
12887,572,receipt_scan_completed,2024-03-23 16:18:44,,{}
12888,1011,receipt_scan_started,2024-01-11 13:09:46,,{}
12889,1011,receipt_scan_completed,2024-01-11 13:10:46,,{}
12890,782,receipt_scan_started,2024-04-03 01:07:54,,{}
12891,782,receipt_scan_completed,2024-04-03 01:08:54,,{}
12892,877,receipt_scan_started,2024-06-09 06:01:09,,{}
12893,877,receipt_scan_completed,2024-06-09 06:02:09,,{}
12894,877,incentive_viewed,2024-06-09 05:22:09,,{}
12895,638,receipt_scan_started,2024-05-04 06:05:27,,{}
12896,638,receipt_scan_completed,2024-05-04 06:07:27,,{}
12897,638,receipt_scan_started,2024-05-11 12:23:21,,{}
12898,638,receipt_scan_completed,2024-05-11 12:24:21,,{}
12899,638,incentive_viewed,2024-05-11 11:45:21,,{}
12900,1019,receipt_scan_started,2024-04-09 07:31:28,,{}
12901,1019,receipt_scan_completed,2024-04-09 07:34:28,,{}
12902,1019,incentive_viewed,2024-04-09 06:58:28,,{}
12903,1131,receipt_scan_started,2024-06-02 18:02:55,,{}
12904,1131,receipt_scan_completed,2024-06-02 18:06:55,,{}
12905,74,receipt_scan_started,2024-04-19 09:22:47,,{}
12906,74,receipt_scan_completed,2024-04-19 09:25:47,,{}
12907,300,receipt_scan_started,2024-06-26 17:14:39,,{}
12908,300,receipt_scan_completed,2024-06-26 17:15:39,,{}
12909,165,receipt_scan_started,2024-01-25 16:20:55,,{}
12910,359,receipt_scan_started,2024-05-04 09:12:37,,{}
12911,359,receipt_scan_completed,2024-05-04 09:17:37,,{}
12912,536,receipt_scan_started,2024-03-31 14:43:24,,{}
12913,536,receipt_scan_completed,2024-03-31 14:47:24,,{}
12914,740,receipt_scan_started,2024-06-28 21:57:38,,{}
12915,740,receipt_scan_completed,2024-06-28 22:01:38,,{}
12916,763,receipt_scan_started,2024-01-13 19:10:42,,{}
12917,763,receipt_scan_completed,2024-01-13 19:13:42,,{}
12918,763,incentive_viewed,2024-01-13 18:46:42,,{}
12919,1101,receipt_scan_started,2024-05-22 04:19:44,,{}
12920,1101,receipt_scan_completed,2024-05-22 04:22:44,,{}
12921,869,receipt_scan_started,2024-01-31 22:42:10,,{}
12922,869,receipt_scan_completed,2024-01-31 22:43:10,,{}
12923,978,receipt_scan_started,2024-01-29 11:01:56,,{}
12924,978,receipt_scan_completed,2024-01-29 11:05:56,,{}
12925,705,receipt_scan_started,2024-06-12 20:43:14,,{}
12926,705,receipt_scan_completed,2024-06-12 20:48:14,,{}
12927,1159,receipt_scan_started,2024-04-05 03:39:55,,{}
12928,1159,receipt_scan_completed,2024-04-05 03:42:55,,{}
12929,1159,incentive_viewed,2024-04-05 03:14:55,,{}
12930,360,receipt_scan_started,2024-06-30 02:12:41,,{}
12931,360,receipt_scan_completed,2024-06-30 02:16:41,,{}
12932,508,receipt_scan_started,2024-03-29 09:15:46,,{}
12933,508,receipt_scan_completed,2024-03-29 09:20:46,,{}
12934,508,incentive_viewed,2024-03-29 09:05:46,,{}
12935,486,receipt_scan_started,2024-03-07 14:05:37,,{}
12936,486,receipt_scan_completed,2024-03-07 14:06:37,,{}
12937,486,incentive_viewed,2024-03-07 13:09:37,,{}
12938,905,receipt_scan_started,2024-02-01 17:03:30,,{}
12939,905,receipt_scan_completed,2024-02-01 17:06:30,,{}
12940,508,receipt_scan_started,2024-03-21 07:26:44,,{}
12941,508,incentive_viewed,2024-03-21 06:34:44,,{}
12942,526,receipt_scan_started,2024-03-23 15:32:30,,{}
12943,526,receipt_scan_completed,2024-03-23 15:34:30,,{}
12944,563,receipt_scan_started,2024-01-30 17:55:37,,{}
12945,563,receipt_scan_completed,2024-01-30 17:56:37,,{}
12946,1126,receipt_scan_started,2024-03-08 16:58:20,,{}
12947,239,receipt_scan_started,2024-01-13 01:22:46,,{}
12948,313,receipt_scan_started,2024-04-20 09:07:39,,{}
12949,313,receipt_scan_completed,2024-04-20 09:08:39,,{}
12950,714,receipt_scan_started,2024-05-23 15:33:11,,{}
12951,714,receipt_scan_completed,2024-05-23 15:36:11,,{}
12952,714,incentive_viewed,2024-05-23 15:26:11,,{}
12953,850,receipt_scan_started,2024-02-23 19:57:30,,{}
12954,850,receipt_scan_completed,2024-02-23 20:02:30,,{}
12955,380,receipt_scan_started,2024-05-22 14:59:40,,{}
12956,397,receipt_scan_started,2024-02-03 14:02:45,,{}
12957,397,receipt_scan_completed,2024-02-03 14:03:45,,{}
12958,397,incentive_viewed,2024-02-03 13:30:45,,{}
12959,69,receipt_scan_started,2024-03-10 20:32:18,,{}
12960,69,receipt_scan_completed,2024-03-10 20:34:18,,{}
12961,114,receipt_scan_started,2024-01-09 07:15:32,,{}
12962,114,receipt_scan_completed,2024-01-09 07:17:32,,{}
12963,121,receipt_scan_started,2024-02-10 03:44:31,,{}
12964,121,receipt_scan_completed,2024-02-10 03:45:31,,{}
12965,222,receipt_scan_started,2024-04-24 08:15:56,,{}
12966,222,receipt_scan_completed,2024-04-24 08:20:56,,{}
12967,222,incentive_viewed,2024-04-24 07:46:56,,{}
12968,1149,receipt_scan_started,2024-05-13 11:44:23,,{}
12969,1149,receipt_scan_completed,2024-05-13 11:49:23,,{}
12970,1149,incentive_viewed,2024-05-13 11:16:23,,{}
12971,724,receipt_scan_started,2024-03-04 18:22:27,,{}
12972,724,receipt_scan_completed,2024-03-04 18:27:27,,{}
12973,295,receipt_scan_started,2024-01-04 17:17:13,,{}
12974,295,receipt_scan_completed,2024-01-04 17:19:13,,{}
12975,253,receipt_scan_started,2024-02-02 06:54:05,,{}
12976,253,receipt_scan_completed,2024-02-02 06:55:05,,{}
12977,1006,receipt_scan_started,2024-04-15 03:50:31,,{}
12978,253,receipt_scan_started,2024-04-05 11:11:53,,{}
12979,253,incentive_viewed,2024-04-05 10:27:53,,{}
12980,1169,receipt_scan_started,2024-05-04 17:11:21,,{}
12981,1169,receipt_scan_completed,2024-05-04 17:16:21,,{}
12982,253,receipt_scan_started,2024-02-29 14:09:27,,{}
12983,253,receipt_scan_completed,2024-02-29 14:11:27,,{}
